X,Y,NAME,INTERSECTION_TYPE,WARD,STATUS,STREET_1_NAME,STREET_1_TYPE,STREET_1_QUADRANT,STREET_1_FULL,STREET_2_NAME,STREET_2_TYPE,STREET_2_QUADRANT,STREET_2_FULL,LATITUDE,LONGITUDE,X_COORDINATE,Y_COORDINATE,ROUTEID_1,ROUTEID_2,INTERSECTIONKEY,MAR_ID,NATIONAL_GRID,METADATA_ID,SOURCE,BEFORE_DATE,BEFORE_DATE_SOURCE,BEGIN_DATE,BEGIN_DATE_SOURCE,FIRST_KNOWN_DATE,FIRST_KNOWN_DATE_SOURCE,CREATED_DATE,CREATED_USER,LAST_EDITED_DATE,LAST_EDITED_USER,OBJECTID
-8573762.04683262,4713988.56489578,5TH STREET NW AND BUCHANAN STREET NW,REGULAR,Ward 4,ACTIVE,5TH,STREET,NW,5TH STREET NW,BUCHANAN,STREET,NW,BUCHANAN STREET NW,38.946335101617,-77.019412598177,398317.17001239,142049.07001725,,,a7b4c9adea59b2f579fa767d70c60b23,903637,18S UJ 24996 12760,16288736,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787275
-8571179.31534651,4713451.56707618,VARNUM PLACE NE AND 7TH STREET NE,REGULAR,Ward 5,ACTIVE,VARNUM,PLACE,NE,VARNUM PLACE NE,7TH,STREET,NE,7TH STREET NE,38.9425832604367,-76.9962115339247,400328.43001426,141632.41001687,,,c007b45354d2f328fad487ee52477873,910801,18S UJ 26998 12300,16285294,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787276
-8577432.85136389,4705929.66227776,OHIO DRIVE NW UNDER ROCK CREEK & POTOMAC PARKWAY NW,UNDERPASS,Ward 2,ACTIVE,OHIO,DRIVE,NW,OHIO DRIVE NW,ROCK CREEK & POTOMAC,PARKWAY,NW,ROCK CREEK & POTOMAC PARKWAY NW,38.8900091367768,-77.0523879893623,395455.027125,135797.5406875,,,,912875,18S UJ 21997 06573,16286038,DC GIS,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787277
-8573402.40330195,4706978.42482205,4TH STREET NW AND F STREET NW,REGULAR,Ward 6,ACTIVE,4TH,STREET,NW,4TH STREET NW,F,STREET,NW,F STREET NW,38.8973417658246,-77.0161818696478,398596.26978865,136610.34066821,,,501658560b1c49d8dd58bd3fe5eeef2d,900824,18S UJ 25156 07317,16288161,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787278
-8573402.40330195,4706978.42482205,F STREET NW AND 4TH STREET NW,REGULAR,Ward 6,ACTIVE,F,STREET,NW,F STREET NW,4TH,STREET,NW,4TH STREET NW,38.8973417658246,-77.0161818696478,398596.26978865,136610.34066821,,,501658560b1c49d8dd58bd3fe5eeef2d,900824,18S UJ 25156 07317,16289078,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787279
-8575447.84846638,4708844.40705286,CHURCH STREET NW AND 15TH STREET NW,REGULAR,Ward 2,ACTIVE,CHURCH,STREET,NW,CHURCH STREET NW,15TH,STREET,NW,15TH STREET NW,38.9103862786164,-77.0345564095945,397002.87999517,138058.83001355,,,bac80d91afeb2debc4696c8bcc62ac3a,903678,18S UJ 23594 08800,16277325,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787280
-8575447.84846638,4708844.40705286,15TH STREET NW AND CHURCH STREET NW,REGULAR,Ward 2,ACTIVE,15TH,STREET,NW,15TH STREET NW,CHURCH,STREET,NW,CHURCH STREET NW,38.9103862786164,-77.0345564095945,397002.87999517,138058.83001355,,,bac80d91afeb2debc4696c8bcc62ac3a,903678,18S UJ 23594 08800,16289358,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787281
-8572248.65749592,4706784.95147484,MASSACHUSETTS AVENUE NE AND COLUMBUS CIRCLE NE,REGULAR,Ward 6,ACTIVE,MASSACHUSETTS,AVENUE,NE,MASSACHUSETTS AVENUE NE,COLUMBUS,CIRCLE,NE,COLUMBUS CIRCLE NE,38.8959891155695,-77.0058175980788,399495.33068549,136460.07740407,,,5b91fc0f95fa1004f0bdd4291b2b3c0c,903572,18S UJ 26051 07147,16277755,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787282
-8572248.65749592,4706784.95147484,COLUMBUS CIRCLE NE AND MASSACHUSETTS AVENUE NE,REGULAR,Ward 6,ACTIVE,COLUMBUS,CIRCLE,NE,COLUMBUS CIRCLE NE,MASSACHUSETTS,AVENUE,NE,MASSACHUSETTS AVENUE NE,38.8959891155695,-77.0058175980788,399495.33068549,136460.07740407,,,5b91fc0f95fa1004f0bdd4291b2b3c0c,903572,18S UJ 26051 07147,16283681,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787283
-8583479.00725577,4711129.17938461,ARIZONA AVENUE NW AND ARIZONA AVENUE NW,REGULAR,Ward 3,ACTIVE,ARIZONA,AVENUE,NW,ARIZONA AVENUE NW,ARIZONA,AVENUE,NW,ARIZONA AVENUE NW,38.9263551620159,-77.1067015135327,390747.72005337,139836.3499512,,,603a0aa912b164bf3dee1cd7665ea69a,911274,18S UJ 17379 10714,16288554,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787284
-8571552.91822526,4710712.35312675,DOUGLAS STREET NE AND EDGEWOOD STREET NE,REGULAR,Ward 5,ACTIVE,DOUGLAS,STREET,NE,DOUGLAS STREET NE,EDGEWOOD,STREET,NE,EDGEWOOD STREET NE,38.9234421170555,-76.9995676658144,400037.49001399,139507.57001489,,,aa0244af280df10d53031b44274d0b40,906850,18S UJ 26660 10182,16286454,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787285
-8571552.91822526,4710712.35312675,EDGEWOOD STREET NE AND DOUGLAS STREET NE,REGULAR,Ward 5,ACTIVE,EDGEWOOD,STREET,NE,EDGEWOOD STREET NE,DOUGLAS,STREET,NE,DOUGLAS STREET NE,38.9234421170555,-76.9995676658144,400037.49001399,139507.57001489,,,aa0244af280df10d53031b44274d0b40,906850,18S UJ 26660 10182,16290597,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787286
-8566199.22085481,4706212.69407606,ANACOSTIA ROAD NE AND MINNESOTA AVENUE NE,REGULAR,Ward 7,ACTIVE,ANACOSTIA,ROAD,NE,ANACOSTIA ROAD NE,MINNESOTA,AVENUE,NE,MINNESOTA AVENUE NE,38.8919880806736,-76.9514746009244,404209.75321786,136017.03372365,,,d46a046a29d68657d7de352e0c447e37,903579,18S UJ 30755 06600,16278356,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787287
-8566199.22085481,4706212.69407606,BLAINE STREET NE AND MINNESOTA AVENUE NE,REGULAR,Ward 7,ACTIVE,BLAINE,STREET,NE,BLAINE STREET NE,MINNESOTA,AVENUE,NE,MINNESOTA AVENUE NE,38.8919880806736,-76.9514746009244,404209.75321786,136017.03372365,,,d46a046a29d68657d7de352e0c447e37,903579,18S UJ 30755 06600,16279453,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787288
-8566199.22085481,4706212.69407606,BLAINE STREET NE AND ANACOSTIA ROAD NE,REGULAR,Ward 7,ACTIVE,BLAINE,STREET,NE,BLAINE STREET NE,ANACOSTIA,ROAD,NE,ANACOSTIA ROAD NE,38.8919880806736,-76.9514746009244,404209.75321786,136017.03372365,,,d46a046a29d68657d7de352e0c447e37,903579,18S UJ 30755 06600,16284686,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787289
-8566199.22085481,4706212.69407606,MINNESOTA AVENUE NE AND ANACOSTIA ROAD NE,REGULAR,Ward 7,ACTIVE,MINNESOTA,AVENUE,NE,MINNESOTA AVENUE NE,ANACOSTIA,ROAD,NE,ANACOSTIA ROAD NE,38.8919880806736,-76.9514746009244,404209.75321786,136017.03372365,,,d46a046a29d68657d7de352e0c447e37,903579,18S UJ 30755 06600,16284808,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787290
-8566199.22085481,4706212.69407606,MINNESOTA AVENUE NE AND BLAINE STREET NE,REGULAR,Ward 7,ACTIVE,MINNESOTA,AVENUE,NE,MINNESOTA AVENUE NE,BLAINE,STREET,NE,BLAINE STREET NE,38.8919880806736,-76.9514746009244,404209.75321786,136017.03372365,,,d46a046a29d68657d7de352e0c447e37,903579,18S UJ 30755 06600,16287655,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787291
-8566199.22085481,4706212.69407606,ANACOSTIA ROAD NE AND BLAINE STREET NE,REGULAR,Ward 7,ACTIVE,ANACOSTIA,ROAD,NE,ANACOSTIA ROAD NE,BLAINE,STREET,NE,BLAINE STREET NE,38.8919880806736,-76.9514746009244,404209.75321786,136017.03372365,,,d46a046a29d68657d7de352e0c447e37,903579,18S UJ 30755 06600,16289579,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787292
-8569203.67693139,4699652.40321242,18TH STREET SE AND SAVANNAH STREET SE,REGULAR,Ward 8,ACTIVE,18TH,STREET,SE,18TH STREET SE,SAVANNAH,STREET,SE,SAVANNAH STREET SE,38.8461046128908,-76.9784640836609,401869.51999969,130922.73000693,,,c348ada2fc651b0c21a3c729f247f448,904051,18S UJ 28303 01559,16277147,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787293
-8569203.67693139,4699652.40321242,SAVANNAH STREET SE AND 18TH STREET SE,REGULAR,Ward 8,ACTIVE,SAVANNAH,STREET,SE,SAVANNAH STREET SE,18TH,STREET,SE,18TH STREET SE,38.8461046128908,-76.9784640836609,401869.51999969,130922.73000693,,,c348ada2fc651b0c21a3c729f247f448,904051,18S UJ 28303 01559,16288071,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787294
-8580193.48242769,4712466.53565266,39TH STREET NW AND NEWARK STREET NW,REGULAR,Ward 3,ACTIVE,39TH,STREET,NW,39TH STREET NW,NEWARK,STREET,NW,NEWARK STREET NW,38.9357006324494,-77.0771871500127,393307.83999174,140871.20000016,,,83742f22d77458a45021f8b34be07a63,905820,18S UJ 19962 11693,16278434,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787295
-8574038.82122021,4710075.41759693,W STREET NW AND GEORGIA AVENUE NW,REGULAR,Ward 1,ACTIVE,W,STREET,NW,W STREET NW,GEORGIA,AVENUE,NW,GEORGIA AVENUE NW,38.9189905844792,-77.0218989057041,398100.91001219,139013.63999844,,,65fdc4d3f6da54f5a8519980b1366ab9,910870,18S UJ 24713 09730,16287343,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787296
-8567263.22322195,4709607.02799982,HOLLY SPRING ROAD NE AND HICKEY LANE NE,REGULAR,Ward 5,ACTIVE,HOLLY SPRING,ROAD,NE,HOLLY SPRING ROAD NE,HICKEY,LANE,NE,HICKEY LANE NE,38.9157168358444,-76.9610326923973,403379.43001709,138650.7199981,,,b9f36843e48a1e5b4cbbb19c9f73a746,905778,18S UJ 29982 09252,16278271,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787297
-8567263.22322195,4709607.02799982,HICKEY LANE NE AND HOLLY SPRING ROAD NE,REGULAR,Ward 5,ACTIVE,HICKEY,LANE,NE,HICKEY LANE NE,HOLLY SPRING,ROAD,NE,HOLLY SPRING ROAD NE,38.9157168358444,-76.9610326923973,403379.43001709,138650.7199981,,,b9f36843e48a1e5b4cbbb19c9f73a746,905778,18S UJ 29982 09252,16281145,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787298
-8573000.33502888,4706029.94387229,PEACE MONUMENT CIRCLE NW AND PENNSYLVANIA AVENUE NW,REGULAR,Ward 6,ACTIVE,PEACE MONUMENT,CIRCLE,NW,PEACE MONUMENT CIRCLE NW,PENNSYLVANIA,AVENUE,NW,PENNSYLVANIA AVENUE NW,38.8907103067534,-77.0125700300554,398909.48502094,135874.14700352,,,f247ae5fd8f3be006a5c0cee88fb6953,902369,18S UJ 25453 06574,16282204,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787299
-8573000.33502888,4706029.94387229,PENNSYLVANIA AVENUE NW AND PEACE MONUMENT CIRCLE NW,REGULAR,Ward 6,ACTIVE,PENNSYLVANIA,AVENUE,NW,PENNSYLVANIA AVENUE NW,PEACE MONUMENT,CIRCLE,NW,PEACE MONUMENT CIRCLE NW,38.8907103067534,-77.0125700300554,398909.48502094,135874.14700352,,,f247ae5fd8f3be006a5c0cee88fb6953,902369,18S UJ 25453 06574,16285835,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787300
-8580176.11189319,4713980.7400574,YUMA STREET NW AND 39TH STREET NW,REGULAR,Ward 3,ACTIVE,YUMA,STREET,NW,YUMA STREET NW,39TH,STREET,NW,39TH STREET NW,38.9462804352878,-77.0770311072458,393322.35999176,142045.64000125,,,646e70405bbaa9e65744677e54ab8ec1,902329,18S UJ 20002 12867,16276303,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787301
-8580176.11189319,4713980.7400574,39TH STREET NW AND YUMA STREET NW,REGULAR,Ward 3,ACTIVE,39TH,STREET,NW,39TH STREET NW,YUMA,STREET,NW,YUMA STREET NW,38.9462804352878,-77.0770311072458,393322.35999176,142045.64000125,,,646e70405bbaa9e65744677e54ab8ec1,902329,18S UJ 20002 12867,16288092,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787302
-8571823.68143127,4702463.26887521,SOUTH CAPITOL STREET AND SUITLAND PARKWAY,REGULAR,Ward 8,ACTIVE,SOUTH CAPITOL,STREET,,SOUTH CAPITOL STREET,SUITLAND,PARKWAY,SE,SUITLAND PARKWAY SE,38.8657677747115,-77.001999976,399826.4311,133105.2634,,,,914773,18S UJ 26309 03785,16273083,,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787303
-8565202.36277737,4704852.30929224,BURBANK STREET SE AND TEXAS AVENUE SE,REGULAR,Ward 7,ACTIVE,BURBANK,STREET,SE,BURBANK STREET SE,TEXAS,AVENUE,SE,TEXAS AVENUE SE,38.8824758183491,-76.9425196761828,404987.28998658,134961.55001068,,,586728c143c8e2dedacee6707dee748d,902174,18S UJ 31509 05528,16279605,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787304
-8565202.36277737,4704852.30929224,TEXAS AVENUE SE AND BURBANK STREET SE,REGULAR,Ward 7,ACTIVE,TEXAS,AVENUE,SE,TEXAS AVENUE SE,BURBANK,STREET,SE,BURBANK STREET SE,38.8824758183491,-76.9425196761828,404987.28998658,134961.55001068,,,586728c143c8e2dedacee6707dee748d,902174,18S UJ 31509 05528,16280213,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787305
-8575544.4360909,4710980.88024833,15TH STREET NW AND GIRARD STREET NW,REGULAR,Ward 1,ACTIVE,15TH,STREET,NW,15TH STREET NW,GIRARD,STREET,NW,GIRARD STREET NW,38.9253187668949,-77.035424069621,396928.2700111,139716.49001509,,,ae855d64bbc0722e12aa0ccdfc4dbbc1,906378,18S UJ 23556 10459,16289936,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787306
-8573708.59387057,4707955.71545383,L STREET NW AND 5TH STREET NW,REGULAR,Ward 2,ACTIVE,L,STREET,NW,L STREET NW,5TH,STREET,NW,5TH STREET NW,38.9041740050424,-77.0189324247763,398357.82441243,137368.81996491,,,b8689765e329ca5dc4234c05f1a86f27,906434,18S UJ 24934 08080,16289166,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787307
-8573708.59387057,4707955.71545383,5TH STREET NW AND L STREET NW,REGULAR,Ward 2,ACTIVE,5TH,STREET,NW,5TH STREET NW,L,STREET,NW,L STREET NW,38.9041740050424,-77.0189324247763,398357.82441243,137368.81996491,,,b8689765e329ca5dc4234c05f1a86f27,906434,18S UJ 24934 08080,16290253,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787308
-8575667.5689146,4708393.96842318,16TH STREET NW UNDER SCOTT CIRCLE NW,UNDERPASS,Ward 2,ACTIVE,16TH,STREET,NW,16TH STREET NW,SCOTT,CIRCLE,NW,SCOTT CIRCLE NW,38.9072376193274,-77.0365301910661,396831.55163636,137709.36971762,,,,912878,18S UJ 23415 08454,16289954,DC GIS,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787309
-8569263.16878115,4704923.44894912,POTOMAC AVENUE SE AND 18TH STREET SE,REGULAR,,ACTIVE,POTOMAC,AVENUE,SE,POTOMAC AVENUE SE,18TH,STREET,SE,18TH STREET SE,38.8829732832491,-76.9789985056308,401822.18559964,135015.41189873,,,a2e97499e8b7897d374130f41783be4e,900927,18S UJ 28346 05651,16277053,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787310
-8569263.16878115,4704923.44894912,18TH STREET SE AND POTOMAC AVENUE SE,REGULAR,,ACTIVE,18TH,STREET,SE,18TH STREET SE,POTOMAC,AVENUE,SE,POTOMAC AVENUE SE,38.8829732832491,-76.9789985056308,401822.18559964,135015.41189873,,,a2e97499e8b7897d374130f41783be4e,900927,18S UJ 28346 05651,16281766,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787311
-8570124.38311189,4714760.37342031,13TH STREET NE AND GALLATIN STREET NE,REGULAR,Ward 5,ACTIVE,13TH,STREET,NE,13TH STREET NE,GALLATIN,STREET,NE,GALLATIN STREET NE,38.9517271437215,-76.9867349188083,401149.83001502,142647.54000181,,,06b6f242bdbfff74b43f49031ab6af44,905904,18S UJ 27841 13297,16279423,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787312
-8570124.38311189,4714760.37342031,GALLATIN STREET NE AND 13TH STREET NE,REGULAR,Ward 5,ACTIVE,GALLATIN,STREET,NE,GALLATIN STREET NE,13TH,STREET,NE,13TH STREET NE,38.9517271437215,-76.9867349188083,401149.83001502,142647.54000181,,,06b6f242bdbfff74b43f49031ab6af44,905904,18S UJ 27841 13297,16285382,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787313
-8576440.56885851,4706430.89693898,C STREET NW AND VIRGINIA AVENUE NW,REGULAR,Ward 2,ACTIVE,C,STREET,NW,C STREET NW,VIRGINIA,AVENUE,NW,VIRGINIA AVENUE NW,38.8935137122903,-77.0434741668682,396228.53999445,136186.17001181,,,2c8cc9f3186c6f0d4ebc9ac49cf5aef4,908233,18S UJ 22779 06944,16281884,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787314
-8574911.38506469,4716484.86505039,QUACKENBOS STREET NW AND 13TH STREET NW,REGULAR,Ward 4,ACTIVE,QUACKENBOS,STREET,NW,QUACKENBOS STREET NW,13TH,STREET,NW,13TH STREET NW,38.9637733842702,-77.0297372750913,397422.77999556,143985.12000305,,,02e215ff43b38bf55c722c50faea06e7,908087,18S UJ 24144 14716,16280951,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787315
-8570005.85309074,4713491.27721353,VARNUM STREET NE AND 14TH STREET NE,REGULAR,Ward 5,ACTIVE,VARNUM,STREET,NE,VARNUM STREET NE,14TH,STREET,NE,14TH STREET NE,38.9428607093404,-76.9856701465696,401242.27999911,141663.30000089,,,16d6f686a0f020c980816a9855449099,910833,18S UJ 27912 12310,16289532,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787316
-8572034.82126213,4716487.83478587,QUACKENBOS STREET NE AND NEW HAMPSHIRE AVENUE NE,REGULAR,Ward 4,ACTIVE,QUACKENBOS,STREET,NE,QUACKENBOS STREET NE,NEW HAMPSHIRE,AVENUE,NE,NEW HAMPSHIRE AVENUE NE,38.9637941264301,-77.0038966706359,399662.29001364,143987.01001905,,,18b5e850c042b1fabc97201f29011768,901678,18S UJ 26383 14668,16278454,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787317
-8572034.82126213,4716487.83478587,NEW HAMPSHIRE AVENUE NE AND QUACKENBOS STREET NE,REGULAR,Ward 4,ACTIVE,NEW HAMPSHIRE,AVENUE,NE,NEW HAMPSHIRE AVENUE NE,QUACKENBOS,STREET,NE,QUACKENBOS STREET NE,38.9637941264301,-77.0038966706359,399662.29001364,143987.01001905,,,18b5e850c042b1fabc97201f29011768,901678,18S UJ 26383 14668,16288225,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787318
-8575209.21583302,4708166.23945007,M STREET NW AND THOMAS CIRCLE NW,REGULAR,Ward 2,ACTIVE,M,STREET,NW,M STREET NW,THOMAS,CIRCLE,NW,THOMAS CIRCLE NW,38.9056456934995,-77.032412737362,397188.61647534,137532.51814106,,,a19d7bdacc8bbbd5c52cb069e430c6a7,900716,18S UJ 23768 08269,16284153,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787319
-8575209.21583302,4708166.23945007,THOMAS CIRCLE NW AND M STREET NW,REGULAR,Ward 2,ACTIVE,THOMAS,CIRCLE,NW,THOMAS CIRCLE NW,M,STREET,NW,M STREET NW,38.9056456934995,-77.032412737362,397188.61647534,137532.51814106,,,a19d7bdacc8bbbd5c52cb069e430c6a7,900716,18S UJ 23768 08269,16286066,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787320
-8566360.44864349,4703727.03978622,MASSACHUSETTS AVENUE SE AND N STREET SE,REGULAR,Ward 7,ACTIVE,MASSACHUSETTS,AVENUE,SE,MASSACHUSETTS AVENUE SE,N,STREET,SE,N STREET SE,38.8746065984139,-76.9529229355851,404085.10000174,134087.49000986,,,ce991d2cc9bbc2a4f2d0e9319bf55634,906221,18S UJ 30588 04674,16273972,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787321
-8578202.83161486,4709150.5704629,R STREET NW AND 30TH STREET NW,REGULAR,Ward 2,ACTIVE,R,STREET,NW,R STREET NW,30TH,STREET,NW,30TH STREET NW,38.9125263456279,-77.0593048369396,394856.57295318,138297.49852577,,,ba4ad521fd7cc2f9843db3d96c268f42,900250,18S UJ 21454 09085,16278287,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787322
-8578202.83161486,4709150.5704629,30TH STREET NW AND R STREET NW,REGULAR,Ward 2,ACTIVE,30TH,STREET,NW,30TH STREET NW,R,STREET,NW,R STREET NW,38.9125263456279,-77.0593048369396,394856.57295318,138297.49852577,,,ba4ad521fd7cc2f9843db3d96c268f42,900250,18S UJ 21454 09085,16281320,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787323
-8575602.16499555,4711859.21028752,PARK ROAD NW AND PINE STREET NW,REGULAR,Ward 1,ACTIVE,PARK,ROAD,NW,PARK ROAD NW,PINE,STREET,NW,PINE STREET NW,38.9314567822974,-77.0359426566581,396883.57001106,140397.87999972,,,e28377e9193c94179580797e4be8d820,904049,18S UJ 23526 11141,16290829,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787324
-8570640.00569317,4697737.56063196,YUMA STREET SE AND 9TH STREET SE,REGULAR,Ward 8,ACTIVE,YUMA,STREET,SE,YUMA STREET SE,9TH,STREET,SE,9TH STREET SE,38.8327063891823,-76.9913668412672,400749.57999865,129435.25000555,,,51d8940298c67f40782c3082d277c2ff,907716,18S UJ 27151 00096,16278728,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787325
-8569459.51901563,4710712.28145065,17TH STREET NE AND DOUGLAS STREET NE,REGULAR,Ward 5,ACTIVE,17TH,STREET,NE,17TH STREET NE,DOUGLAS,STREET,NE,DOUGLAS STREET NE,38.923441615427,-76.9807623467816,401668.1999995,139507.69001489,,,219027732a6580b39288f93221a9ad91,902347,18S UJ 28290 10146,16288476,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787326
-8569459.51901563,4710712.28145065,DOUGLAS STREET NE AND 17TH STREET NE,REGULAR,Ward 5,ACTIVE,DOUGLAS,STREET,NE,DOUGLAS STREET NE,17TH,STREET,NE,17TH STREET NE,38.923441615427,-76.9807623467816,401668.1999995,139507.69001489,,,219027732a6580b39288f93221a9ad91,902347,18S UJ 28290 10146,16289547,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787327
-8574260.61896682,4710097.77545338,9TH STREET NW AND W STREET NW,REGULAR,Ward 1,ACTIVE,9TH,STREET,NW,9TH STREET NW,W,STREET,NW,W STREET NW,38.9191468480345,-77.0238913482723,397928.1284,139031.0299,,,1e3f94d321aa58f312eb356e4b735852,914570,18S UJ 24541 09751,16273320,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787328
-8580749.34599509,4715059.31354673,EMERY PLACE NW AND 42ND STREET NW,REGULAR,Ward 3,ACTIVE,EMERY,PLACE,NW,EMERY PLACE NW,42ND,STREET,NW,42ND STREET NW,38.9538155062019,-77.082180554736,392876.71999134,142882.49001803,,,8770e5f3decfe44bc5fa957fdba4febf,907885,18S UJ 19575 13713,16281003,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787329
-8573242.90818153,4710101.70391388,2ND STREET NW AND W STREET NW,REGULAR,,ACTIVE,2ND,STREET,NW,2ND STREET NW,W,STREET,NW,W STREET NW,38.9191743045731,-77.0147490994382,398720.95001277,139033.91001445,,,417652291490f796d4e9fcc0c35eab57,900199,18S UJ 25333 09737,16286636,DDOT,,,,,,,2025/01/02 23:36:48+00,DLUSER,2025/01/02 23:36:48+00,DLUSER,9787330
